2227871;тыми;тыи;Pd;-p---mi--i;-s---nn--i:тое|-s---ma--i:той,тои,тꙑи|-p---mg--i:тѣхъ,тыхъ,тьхъ,тех҃|-p---mn--i:тыя,тые,тїи,тѣе,Тіи|-s---ni--i:тѣмь,тѣмъ,темъ,тѣмʼ,темь|-s---mg--i:того,тово,тогѡ,тог҃,тг҃о,Того|-s---nd--i:ткомоу|-s---ng--i:того,тово,тогѡ|-s---na--i:тое,тоє|-p---ma--i:тыꙗ,тыи|-s---mi--i:тѣмь,тѣмъ,темъ,тымъ,тымь|-p---md--i:тѣмъ,тѣмь,тѣ҃м,темь|-d---mn--i:та|-s---fl--i:тои,той|-s---fd--i:тои,той,тѡи,тъй|-p---fg--i:тѣхъ,техъ,тихъ|-s---mn--i:тои,теи,Тъй|-p---fl--i:тѣхъ|-s---fn--i:тоѧ,Тая,тая|-s---nl--i:томъ,томь,тѡмь,тѡмъ,томо|-s---md--i:томоу|-p---nl--i:тѣхъ|-s---ml--i:томъ,томь,тѡмь,томо|-s---fg--i:тоя,тои,тое,тоѣ,тоѧ,тоꙗ,тоє,тоѥ|-s---fa--i:тую,тѹю|-d---ma--i:та|-p---fn--i:тѣе|-p---ni--i:тѣми|-p---ng--i:тѣхъ|-p---na--i:таѧ|-p---fa--i:тоѧ|-d---mg--i:тою|-s---fi--i:тою|-p---ml--i:тѣхъ,тыхъ|-p---fd--i:тѣмъ|-p---nn--i:та,тѣ|-p---nd--i:тѣм|-p---fi--i:теми,тѣми|-d---md--i:тѣма|-d---nl--i:тию;тѣми,теми,тыми,Тѣми
2227872;миру;миръ;Nb;-s---mg--i;-s---ml--i:мироу|-s---ma--i:миръ,мїръ|-s---mn--i:миръ,миро|-s---mi--i:миромь,миромъ,миръмь,миръмъ|-p---mg--i:мировъ|-s---mc--i:мирѹ;мира,мирꙋ,миру
2227873;не;не;Df;---------n;no distractor;не
2227874;держати;дьржати;V-;--pna----i;3ppia----i:держать|1ppia----i:держимъ,дрьжимъ|-spppmn-si:держимъ|3piia----i:дерьжаху|3siia----i:держаше,дръжаше,дьржаше|-pppamn-si:дьрьжаще|-sppamd-si:держащю|3spia----i:держить,держитъ,дерьжит|-sppamn-si:держа,дьржа|2spma----i:держи,держї|-ppppmn-si:держими|-sspamn-si:держалъ,держѧлъ|-sppafa-si:держашу|2saia----i:дьржа|2spia----i:держишь,держиши|-suppnn-si:держано|-sspafn-si:держала|-pspamn-si:держали|-supamn-si:державъ|2ppma----i:держите|-sppamd-wi:держащемѹ;держати,доржати,держать,дерьжать,держат,дерьжати,дерати,дѣржати,дьржати,дрьжѧти,дрьжяти
2227875;ми;азъ;Pp;1s---md--i;1s---mn--i:азъ,Азъ,язъ,азʼ,аз꙽,аȥъ|1s---qd--i:мнѣ|1s---fn--i:азъ,аз꙽|1s---fa--i:мѧ|1s---fg--i:мене,меня,мьнь|1s---fl--i:мнѣ|3s---fa--i:мѧ|1s---ma--i:мене|1s---mg--i:мене,менѧ,меня,меия|1s---mi--i:м[ъною|1s---ml--i:мънѣ;ми,мнѣ,мьнѣ,имѧ,мыѣ,мънѣ,мнҍ,мъ]нҍ,мне,моне,имя,мънҍ
2227876;и;и;C-;---------n;no distractor;и
2227877;со;съ;R-;---------n;no distractor;со
2227878;ѡндреємъ;андрѣи;Ne;-s---mi--i;-s---mn--i:ѡньдрѣи,анъдреи,аньдрѣи,андьрѣи|-s---md--i:андьрѣѥви|-s---mg--i:аньдрѣꙗ|-s---mv--i:андрѣа,андрѣю;Ондрѣем,ѡндреємъ,андрѣемъ,андрѣемь,андрѣем,андрѣѥм,ондрѣем,ондреемъ
2227879;полоцкимъ;полотьскыи;A-;-s---mipwi;-s---mdpsi:полотьску|-s---mgpwi:полотьскаго,полотьского|-p---mapwi:полотьскыѣ|-s---mnpwi:полотьскыи,полочьскꙑи,полотьскꙑи|-s---fapwi:полотьскꙋю;полоцкимъ
2227880;и;и;C-;---------n;no distractor;и
2227881;с;съ;R-;---------n;no distractor;с
2227882;полочаны;полочанинъ;Nb;-p---mi--i;-p---mn--i:пополочане|-s---mn--i:полоцанино|-p---md--i:полочаномъ;полочаны,полоцѧнꙑ,полоцанꙑ,полочѧнꙑ,полоцяны,полоцаны,полочяны
2227883;миру;миръ;Nb;-s---mg--i;-s---ml--i:мироу|-s---ma--i:миръ,мїръ|-s---mn--i:миръ,миро|-s---mi--i:миромь,миромъ,миръмь,миръмъ|-p---mg--i:мировъ|-s---mc--i:мирѹ;мира,мирꙋ,миру
2227884;не;не;Df;---------n;no distractor;не
2227885;держати;дьржати;V-;--pna----i;3ppia----i:держать|1ppia----i:держимъ,дрьжимъ|-spppmn-si:держимъ|3piia----i:дерьжаху|3siia----i:держаше,дръжаше,дьржаше|-pppamn-si:дьрьжаще|-sppamd-si:держащю|3spia----i:держить,держитъ,дерьжит|-sppamn-si:держа,дьржа|2spma----i:держи,держї|-ppppmn-si:держими|-sspamn-si:держалъ,держѧлъ|-sppafa-si:держашу|2saia----i:дьржа|2spia----i:держишь,держиши|-suppnn-si:держано|-sspafn-si:держала|-pspamn-si:держали|-supamn-si:державъ|2ppma----i:держите|-sppamd-wi:держащемѹ;держати,доржати,держать,дерьжать,держат,дерьжати,дерати,дѣржати,дьржати,дрьжѧти,дрьжяти
2227886;ми;азъ;Pp;1s---md--i;1s---mn--i:азъ,Азъ,язъ,азʼ,аз꙽,аȥъ|1s---qd--i:мнѣ|1s---fn--i:азъ,аз꙽|1s---fa--i:мѧ|1s---fg--i:мене,меня,мьнь|1s---fl--i:мнѣ|3s---fa--i:мѧ|1s---ma--i:мене|1s---mg--i:мене,менѧ,меня,меия|1s---mi--i:м[ъною|1s---ml--i:мънѣ;ми,мнѣ,мьнѣ,имѧ,мыѣ,мънѣ,мнҍ,мъ]нҍ,мне,моне,имя,мънҍ
2227887;а;а;C-;---------n;no distractor;а
2227888;ни;ни;Df;---------n;no distractor;ни
2227889;сылати;съсылати;V-;--pna----i;no distractor;ссылат,сылати
2227890;сѧ;себе;Pk;3s---qa--i;no distractor;сѧ,с,стѧ,ся,ца,сиѧ,са,сꙗ,сї,ц,ця,cꙗ,с꙽ѧ,шь,се,с҃,сь,стя,сия,си,cя,с꙽я
2227891;а;а;C-;---------n;no distractor;а
2227892;што;чьто;Pr;-s---na--i;-s---mg--i:чего|-s---nl--i:чемъ|-s---nd--i:чемѹ,чему|-s---ng--i:чего,чево,цего|-s---ml--i:чемъ|-s---ma--i:что|-s---ni--i:цѣмь,чимь;что,што,чето
2227893;были;быти;V-;-pspamn-si;no distractor;были,Были
2227894;єсмы;быти;V-;1ppia----i;no distractor;есмы,ѥсмы,Есмя,есме,есмъ,єсмѧ,есмѧ,ес꙽мы,єсмы,ѥсме,есмя
2227895;повоєвали;повоевати;V-;-pspamn-si;3daia----i:повоеваста|3saia----i:повоева|-supamn-si:повоевавъ,повоѥвавъ|3paia----i:повоеваша|--pna----i:повоевати;повоєвали,повоевали
2227896;и;и;C-;---------n;no distractor;и
2227897;поимали;поимати;V-;-pspamn-si;--pna----i:поимати,пѡiмати|3ppia----i:поимають,поѥмлють|-sspamn-si:поималъ|-pppamn-si:поимаючи|3saia----i:поима|3paia----i:поимаша|-puppmn-si:Поимани|3spia----i:поимаеть|-supamn-si:поимавъ|-pupamn-si:поимавше;поимали
2227898;а;а;C-;---------n;no distractor;а
2227899;то;тыи;Pd;-s---na--i;-p---mg--i:тѣхъ,тыхъ,тьхъ,тех҃|-p---mn--i:тыя,тые,тїи,тѣе,Тіи|-s---ni--i:тѣмь,тѣмъ,темъ,тѣмʼ,темь|-s---mg--i:того,тово,тогѡ,тог҃,тг҃о,Того|-s---nd--i:ткомоу|-s---ng--i:того,тово,тогѡ|-p---ma--i:тыꙗ,тыи|-s---mi--i:тѣмь,тѣмъ,темъ,тымъ,тымь|-p---md--i:тѣмъ,тѣмь,тѣ҃м,темь|-p---mi--i:тѣми,теми,тыми,Тѣми|-d---mn--i:та|-s---fl--i:тои,той|-s---fd--i:тои,той,тѡи,тъй|-p---fg--i:тѣхъ,техъ,тихъ|-p---fl--i:тѣхъ|-s---fn--i:тоѧ,Тая,тая|-s---nl--i:томъ,томь,тѡмь,тѡмъ,томо|-s---md--i:томоу|-p---nl--i:тѣхъ|-s---ml--i:томъ,томь,тѡмь,томо|-s---fa--i:тую,тѹю|-d---ma--i:та|-p---fn--i:тѣе|-p---ni--i:тѣми|-p---ng--i:тѣхъ|-p---na--i:таѧ|-p---fa--i:тоѧ|-d---mg--i:тою|-s---fi--i:тою|-p---ml--i:тѣхъ,тыхъ|-p---fd--i:тѣмъ|-p---nn--i:та,тѣ|-p---nd--i:тѣм|-p---fi--i:теми,тѣми|-d---md--i:тѣма|-d---nl--i:тию;то,тое,тоє
2227900;єсмь;быти;V-;1spia----i;no distractor;есмь,ѥсмь,ѥсмъ,есмъ,емь,есми,ес꙽мь,єсмь,есемо,есьмь,есмо,ес,есьмъ
2227901;нѧлъ;няти;V-;-sspamn-si;no distractor;нѧл,нѧлъ,нял,нялъ
2227902;сѧ;себе;Pk;3s---qa--i;no distractor;сѧ,с,стѧ,ся,ца,сиѧ,са,сꙗ,сї,ц,ця,cꙗ,с꙽ѧ,шь,се,с҃,сь,стя,сия,си,cя,с꙽я
2227903;ѿворотити;отъворотити;V-;--pna----i;no distractor;ѿворотити,отворотити
2227904;и;и;C-;---------n;no distractor;и
2227905;ѿдати;отъдати;V-;--pna----i;3saia----i:ѿдасть|3spia----i:ѿдасть,ѿдастъ|-pupamn-si:ѿдавше|2ppma----i:ѡ҃даите|2spma----i:ѿдай,ѿдаи|2spia----i:ѿдаѥшь|3ppia----i:ѿдадѹтъ,ѿдадѧть|-suppnn-si:ѿдано|1spia----i:ѿдам|-sspamn-si:ѿдалъ|-pspamn-si:ѿдали|-suppmn-si:ѿданъ|-sspafn-si:ѿдала|1ppia----i:ѿдамы|-suppfn-si:ѿдана;ѿдати,ѿдать,ѿдат,отдати,отдать,отдат
2227906;на;на;R-;---------n;no distractor;на
2227907;томъ;тыи;Pd;-s---nl--i;-s---nn--i:тое|-s---ma--i:той,тои,тꙑи|-p---mg--i:тѣхъ,тыхъ,тьхъ,тех҃|-p---mn--i:тыя,тые,тїи,тѣе,Тіи|-s---ni--i:тѣмь,тѣмъ,темъ,тѣмʼ,темь|-s---mg--i:того,тово,тогѡ,тог҃,тг҃о,Того|-s---nd--i:ткомоу|-s---ng--i:того,тово,тогѡ|-s---na--i:тое,тоє|-p---ma--i:тыꙗ,тыи|-s---mi--i:тѣмь,тѣмъ,темъ,тымъ,тымь|-p---md--i:тѣмъ,тѣмь,тѣ҃м,темь|-p---mi--i:тѣми,теми,тыми,Тѣми|-d---mn--i:та|-s---fl--i:тои,той|-s---fd--i:тои,той,тѡи,тъй|-p---fg--i:тѣхъ,техъ,тихъ|-s---mn--i:тои,теи,Тъй|-p---fl--i:тѣхъ|-s---fn--i:тоѧ,Тая,тая|-s---md--i:томоу|-p---nl--i:тѣхъ|-s---fg--i:тоя,тои,тое,тоѣ,тоѧ,тоꙗ,тоє,тоѥ|-s---fa--i:тую,тѹю|-d---ma--i:та|-p---fn--i:тѣе|-p---ni--i:тѣми|-p---ng--i:тѣхъ|-p---na--i:таѧ|-p---fa--i:тоѧ|-d---mg--i:тою|-s---fi--i:тою|-p---ml--i:тѣхъ,тыхъ|-p---fd--i:тѣмъ|-p---nn--i:та,тѣ|-p---nd--i:тѣм|-p---fi--i:теми,тѣми|-d---md--i:тѣма|-d---nl--i:тию;томъ,томь,том,тѡмь,тѡм,тмь,тѡмъ,томо
2227908;на;на;R-;---------n;no distractor;на
2227909;всемъ;вьсь;Px;-s---nl--i;-p---ma--i:въсѧ,вьсꙗ,вьсѧ|-p---mn--i:вьси,в꙽си,вохи|-s---fd--i:вьсеи,все и|-p---na--i:вьсѧ,вьсꙗ|-s---na--i:вьсе,вохо|-p---fn--i:вси,всѣ,все|-s---fa--i:вьсю,въсю|-s---nn--i:вьсе|-p---ml--i:всѣхъ|-s---fn--i:вьсꙗ,вьсѧ,в[сѧ|-p---mi--i:вьсѣми|-p---fa--i:вьсꙗ,вьсѣ,вьсѧ|-s---ma--i:весь,вьсь,весъ,въсь|-p---mg--i:вьсѣхъ|-s---ni--i:вьсѣмь|-s---mn--i:весь,вьсь|-p---fd--i:вьсѣмъ|-p---nn--i:вьсꙗ,вьсѧ|-p---ng--i:вьсѣхъ|-p---fg--i:вьсѣхъ|-s---mg--i:вьсего|-p---ni--i:всѣми|-p---fl--i:всѣхъ|-s---ng--i:вьсего|-s---md--i:въсемѹ,всѣмоу,всемоу,Всемоу|-p---nl--i:вьсѣхъ|-s---fg--i:вьсеꙗ|-s---fl--i:всеи,всѣи,всей|-s---fi--i:вьсею|-s---nd--i:всему,всѧмѹ,всемѹ,всѣмѹ,всемꙋ|-s---mi--i:всѣмъ|-p---nd--i:вьсѣмъ|-p---fi--i:вьсѣми;всемь,всем,вьсемь,всемъ,всѣмъ,всѣмь
2227910;далъ;дати;V-;-sspamn-si;3paia----i:даша|3siia----i:дадѧшеть|3saia----i:дастъ,дасть|3spia----i:дасть,дастъ|3ppia----i:дадоуть|1spia----i:дамъ,дамь|2ppma----i:дадите|1saia----i:дахъ|--pna----i:да[т]и|2spma----i:даждь|3piia----i:дадѧху|3spma----i:дажь|1dpia----i:давѣ|-supamn-si:давъ|-supamg-wi:давъшаго,дав꙽шаго|2ppia----i:дадите|-suppfn-si:дана|2spia----i:дашъ,даси|-suppnn-si:дано,данѡ|-pppamn-si:дадуче,дадѹще,дадѹце|-pspamn-si:дали|-sspafn-si:дала|-puppmn-si:даны|-sppamn-si:дада|-sppamn-wi:дадыи|1ppia----i:дадимъ|-suppmd-wi:дав꙽шемѹ|-puppfn-si:даны|1paia----i:дахомъ|-supafn-si:давши|-pppamd-wi:дадущимъ|-sppamd-si:дадущю,дадучю|-pupamn-si:давше;далъ,дал
2227911;єсмь;быти;V-;1spia----i;no distractor;есмь,ѥсмь,ѥсмъ,есмъ,емь,есми,ес꙽мь,єсмь,есемо,есьмь,есмо,ес,есьмъ
2227912;правду;правьда;Nb;-s---fa--i;-s---fg--i:правьды|-s---fn--i:пр҃вда,правда|-s---fd--i:правдѣ|-s---fi--i:правдою|-s---fl--i:правде,правдѣ;правду,правьду,правдѹ,правдоу,правдꙋ,правьдѹ
2227913;хрс҃тъ;крьстъ;Nb;-s---ma--i;-s---ml--i:крьстѣ|-s---mi--i:крстомъ,кр҃томъ,кртсомъ|-s---mg--i:креста,хрс҃та|-s---md--i:крсту,кртсу|-p---ma--i:кртсы|-s---mn--i:кртсъ,крстъ,крсть,крѣс҃|-s---mv--i:кртсе|-p---mi--i:скресты|-p---mg--i:крстовъ;крстъ,кр҃тъ,кртсъ,крсь,кр҃стъ,хрс҃тъ,хс҃ъ,крс҃тъ,хрсь,кртъ,хрстъ,хсъ
2227914;єсмь;быти;V-;1spia----i;no distractor;есмь,ѥсмь,ѥсмъ,есмъ,емь,есми,ес꙽мь,єсмь,есемо,есьмь,есмо,ес,есьмъ
2227915;целовалъ;цѣловати;V-;-sspamn-si;3saia----i:цѣлова,целова|-supafn-si:цѣловавши|3spia----i:цѣлуеть|--pna----i:целовати,цѣловати,целовать|-pupamn-si:цѣловавъше|-supamn-si:цѣловавъ,целовавъ|3daia----i:цѣловаста|3paia----i:цѣловаша|2ppma----i:цѣлуите|2spia----i:цѣлуѥши|3siia----i:цѣловаше|2spma----i:цѣлоуи|-sppamn-si:цѣлѹꙗ|-supamd-si:цѣловавъшю|1spia----i:цѣлѹю,целѹю|3ppia----i:цѣлѹють|-pspamn-si:целовали,цѣловали|-dspamn-si:цѣловала|-pupamd-wi:цѣловавшим;цѣловалъ,целовалъ
2227916;за;за;R-;---------n;no distractor;за
2227917;всю;вьсь;Px;-s---fa--i;-p---ma--i:въсѧ,вьсꙗ,вьсѧ|-p---mn--i:вьси,в꙽си,вохи|-s---fd--i:вьсеи,все и|-p---na--i:вьсѧ,вьсꙗ|-s---na--i:вьсе,вохо|-p---fn--i:вси,всѣ,все|-s---nn--i:вьсе|-p---ml--i:всѣхъ|-s---fn--i:вьсꙗ,вьсѧ,в[сѧ|-p---mi--i:вьсѣми|-p---fa--i:вьсꙗ,вьсѣ,вьсѧ|-s---ma--i:весь,вьсь,весъ,въсь|-p---md--i:вьсѣмъ|-p---mg--i:вьсѣхъ|-s---ni--i:вьсѣмь|-s---mn--i:весь,вьсь|-s---nl--i:вьсемь|-p---fd--i:вьсѣмъ|-p---nn--i:вьсꙗ,вьсѧ|-p---ng--i:вьсѣхъ|-p---fg--i:вьсѣхъ|-s---mg--i:вьсего|-p---ni--i:всѣми|-p---fl--i:всѣхъ|-s---ng--i:вьсего|-s---md--i:въсемѹ,всѣмоу,всемоу,Всемоу|-p---nl--i:вьсѣхъ|-s---fg--i:вьсеꙗ|-s---fl--i:всеи,всѣи,всей|-s---fi--i:вьсею|-s---nd--i:всему,всѧмѹ,всемѹ,всѣмѹ,всемꙋ|-s---mi--i:всѣмъ|-s---ml--i:вьсемь|-p---nd--i:вьсѣмъ|-p---fi--i:вьсѣми;всю,вьсю,въсю,вхѹ,Всю,вху
2227918;свою;свои;Pt;3s---fa--i;3s---fl--i:своеи,своей,своѥи|3p---ni--i:своими|3s---ni--i:своимъ,своимь|3p---mi--i:своими,своимї|3s---mi--i:асвоимъ|3p---nl--i:своихъ|3s---mg--i:своего,своѥго,своево,своѥгѡ,своегѡ,своєго|3s---ml--i:своемь,своемъ,своѥмь,своѥмъ|3s---ma--i:свои,свой,свої,свѡи|3s---nn--i:свое,своѥ|3s---na--i:свое,своѥ,своe|3p---ma--i:свои,своя,своѣ,своѧ,своꙗ,своѥ|3p---mg--i:своихъ,своих҃|3p---fd--i:своимъ|3p---md--i:своимъ|3s---fg--i:своеіѧ|3p---fa--i:своѥꙗ|3s---md--i:своѥмоу|3p---na--i:своя,свои,своѧ,своꙗ,своа|3d---ma--i:своя,свои,своꙗ,своѧ|3p---fg--i:своихъ|3s---fd--i:своеи,своѥи,своей,своєи|3s---ng--i:своего,своѥго,своѥгъ|3p---ml--i:своихъ|3p---ng--i:своихъ|3s---fi--i:своею,своѥю,своєю|3s---mn--i:своимь|3p---pi--i:своими|3p---fi--i:своими|3d---fi--i:своима|3d---fg--i:своею,своѥю|3d---fa--i:свои,свої|3p---mn--i:свои|3s---nl--i:своемъ,своемь,своѥмъ,своѥмь|3d---ni--i:своима|3d---fd--i:своима|3s---fn--i:своя,своѧ,своꙗ,свъѧ|3s---nd--i:свосемѹ|3d---na--i:свои|3d---mg--i:своею,своѥю|3d---md--i:своима|3d---mi--i:своима|3p---fl--i:своихъ,своеих|3d---ng--i:своею|3d---fl--i:своѥю,своею|3p---fn--i:свои|3p---nd--i:своимъ|3d---nl--i:своею|3d---ml--i:своею;свою
2227919;братью;братия;Nb;-s---fa--i;-s---fg--i:братьѣ,братья,братьи,братїи,братиꙗ,братиѣ,братиѥ,братїѧ|-s---fn--i:братья,братьѧ,братиꙗ,братьꙗ,братїа,братїѧ,братиѧ,брат҃я,брат҃ꙗ,брат҃ѧ|-s---fl--i:братьи,братїи|-s---fd--i:братьи,братьѣ,братье,братии,братїи,брат҃и|-p---fn--i:братьѣ,братиꙗ|-s---fi--i:братьею,братиѥю,братиею,братїею,братьєю,братьѥю|-s---fv--i:братья,братие,братиѥ,братиꙗ,братиѣ,братїе,брат҃ѥ,братіе,Братіе|-p---fl--i:братьях|-p---fd--i:братїамъ,братїѧмъ|-p---fi--i:братїѧми;братью,братю,братию,братїю,брат҃ю
2227920;и;и;C-;---------n;no distractor;и
2227921;за;за;R-;---------n;no distractor;за
2227922;всю;вьсь;Px;-s---fa--i;-p---ma--i:въсѧ,вьсꙗ,вьсѧ|-p---mn--i:вьси,в꙽си,вохи|-s---fd--i:вьсеи,все и|-p---na--i:вьсѧ,вьсꙗ|-s---na--i:вьсе,вохо|-p---fn--i:вси,всѣ,все|-s---nn--i:вьсе|-p---ml--i:всѣхъ|-s---fn--i:вьсꙗ,вьсѧ,в[сѧ|-p---mi--i:вьсѣми|-p---fa--i:вьсꙗ,вьсѣ,вьсѧ|-s---ma--i:весь,вьсь,весъ,въсь|-p---md--i:вьсѣмъ|-p---mg--i:вьсѣхъ|-s---ni--i:вьсѣмь|-s---mn--i:весь,вьсь|-s---nl--i:вьсемь|-p---fd--i:вьсѣмъ|-p---nn--i:вьсꙗ,вьсѧ|-p---ng--i:вьсѣхъ|-p---fg--i:вьсѣхъ|-s---mg--i:вьсего|-p---ni--i:всѣми|-p---fl--i:всѣхъ|-s---ng--i:вьсего|-s---md--i:въсемѹ,всѣмоу,всемоу,Всемоу|-p---nl--i:вьсѣхъ|-s---fg--i:вьсеꙗ|-s---fl--i:всеи,всѣи,всей|-s---fi--i:вьсею|-s---nd--i:всему,всѧмѹ,всемѹ,всѣмѹ,всемꙋ|-s---mi--i:всѣмъ|-s---ml--i:вьсемь|-p---nd--i:вьсѣмъ|-p---fi--i:вьсѣми;всю,вьсю,въсю,вхѹ,Всю,вху
